Reg. Nr;Nosaukums;ATVK;Adrese;Kategorija;X koordināta;Y koordināta;Tips;Tipa nosaukums
74728/3667;"Ģateri"",Mazozolu pag.";Ogres novads, Mazozolu pagasts;Latvijas Republika, Ogres nov., Mazozolu pag.;Potenciāli piesārņota vieta;25.404611;56.897778;31;Vecas atkritumu izgāztuves
74728/3923;Mehāniskās  darbnīcas Mazozolu pag.;Ogres novads, Mazozolu pagasts;Latvijas Republika, Ogres nov., Mazozolu pag.;Potenciāli piesārņota vieta;25.421944;56.897778;92;Tirdzniecības objekti
74768/3657;Izgāztuve Tiesaskalns,Menģeles pag.;Ogres novads, Meņģeles pagasts;Latvijas Republika, Ogres nov., Meņģeles pag.;Potenciāli piesārņota vieta;25.432944;56.88375;31;Vecas atkritumu izgāztuves
74768/3681;Darbnīcas,Menģeles pag.;Ogres novads, Meņģeles pagasts;Latvijas Republika, Ogres nov., Meņģeles pag.;Potenciāli piesārņota vieta;25.436917;56.803417;92;Tirdzniecības objekti
74768/3682;DUS,Menģele;Ogres novads, Meņģeles pagasts;Latvijas Republika, Ogres nov., Meņģeles pag.;Potenciāli piesārņota vieta;25.439833;56.802583;21;DUS (GUS)
74768/3683;Minerālmēslu noliktava;Ogres novads, Meņģeles pagasts;Latvijas Republika, Ogres nov., Meņģeles pag.;Potenciāli piesārņota vieta;25.442056;56.805111;43;Minerālmēslu un pesticīdu glabātavas
74768/3686;Smiltiņas,Menģele;Ogres novads, Meņģeles pagasts;Latvijas Republika, Ogres nov., Meņģeles pag.;Potenciāli piesārņota vieta;25.38525;56.822778;43;Minerālmēslu un pesticīdu glabātavas
74808/3638;"Sadzīves atkritumu izgāztuve ""Ķilupe""";Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Piesārņota vieta;24.720139;56.764667;31;Vecas atkritumu izgāztuves
74808/3913;Bijusī DUS Ogresgalā;Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Potenciāli piesārņota vieta;24.736389;56.808056;21;DUS (GUS)
74808/3914;Smilts - sāls novietne pie Rīgas- Daugavpils šos;Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Potenciāli piesārņota vieta;24.699722;56.757222;65;Noliktavas
74808/3915;Ogresgals, Vidus prospekts, Ogres upes  krasts;Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Piesārņota vieta;24.739167;56.803056;70;Avāriju (negadījumu) vietas
74808/3916;Minerālmēslu noliktava Ogresgalā,bij. p/s Kārļi;Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Potenciāli piesārņota vieta;24.735833;56.815;43;Minerālmēslu un pesticīdu glabātavas
74808/3917;Bijusī MRS  DUS Ogresgala pag.;Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Potenciāli piesārņota vieta;24.6525;56.825278;21;DUS (GUS)
74808/3918;Ciemupes katlu  māja;Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Potenciāli piesārņota vieta;24.6525;56.7775;19;Katlu mājas, koģenerācijas stacijas
74808/3919;"Mehāniskās darbn. un katlu m. ""Kārļi""";Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Potenciāli piesārņota vieta;24.732778;56.809722;92;Tirdzniecības objekti
74808/3920;Pesticīdu noliktava pie siltumnīcām Ciemupē;Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Potenciāli piesārņota vieta;24.635833;56.774167;43;Minerālmēslu un pesticīdu glabātavas
74808/3921;"SIA ""Seko"" DUS Ciemupē";Ogres novads, Ogresgala pagasts;Latvijas Republika, Ogres nov., Ogresgala pag.;Piesārņota vieta;24.656111;56.776944;21;DUS (GUS)
74848/1710;NBS Gaisa spēku Aviācijas bāze, Aizsardzības ministrijas valdījuma objekts;Ķeguma novads, Rembates pagasts;Latvijas Republika, Ķeguma nov., Rembates pag.;Potenciāli piesārņota vieta;24.847611;56.780028;50;Militārie objekti
74848/3985;Glāzšķūnis, Ķeguma novads;Ķeguma novads, Ķeguma pilsēta;Latvijas Republika, Ķeguma nov., Ķegums;Potenciāli piesārņota vieta;24.845278;56.805833;92;Tirdzniecības objekti
74848/3986;Mehāniskās darbnīcas Rembatē;Ķeguma novads, Ķeguma pilsēta;Latvijas Republika, Ķeguma nov., Ķegums;Potenciāli piesārņota vieta;24.775556;56.76;92;Tirdzniecības objekti
74848/3997;"Minerālmēslu noliktava ""Lauciņi"",Rembate";Ķeguma novads, Rembates pagasts;Latvijas Republika, Ķeguma nov., Rembates pag.;Potenciāli piesārņota vieta;24.7842245;56.7612756;65;Noliktavas
74848/3998;"Meh darbnīcas ""Kļaviņas"",Rembate";Ķeguma novads, Rembates pagasts;Latvijas Republika, Ķeguma nov., Rembates pag.;Potenciāli piesārņota vieta;24.7755768;56.7607457;92;Tirdzniecības objekti
74848/3999;Bijušā armijas lidlauka teritorija,Rembates pag.;Ķeguma novads, Rembates pagasts;Latvijas Republika, Ķeguma nov., Rembates pag.;Potenciāli piesārņota vieta;24.8507021;56.7815488;63;Lidlauki
74888/3668;ZvirgzdiņiSuntažu pag.;Ogres novads, Suntažu pagasts;Latvijas Republika, Ogres nov., Suntažu pag.;Potenciāli piesārņota vieta;24.917167;56.879278;31;Vecas atkritumu izgāztuves
74888/3988;Juglas DUS,Suntažu pag.;Ogres novads, Suntažu pagasts;Latvijas Republika, Ogres nov., Suntažu pag.;Potenciāli piesārņota vieta;24.815556;56.894444;21;DUS (GUS)
74888/3991;Mehāniskās darbnīcas un DUS Suntaži;Ogres novads, Suntažu pagasts;Latvijas Republika, Ogres nov., Suntažu pag.;Potenciāli piesārņota vieta;;;92;Tirdzniecības objekti
74888/5198;Priedītes;Ogres novads, Suntažu pagasts;Latvijas Republika, Ogres nov., Suntažu pag.;Piesārņota vieta;24.95;56.913889;18;Kokapstrādes rūpn.
74928/3661;Aizvēji,Taurupes pag.;Ogres novads, Taurupes pagasts;Latvijas Republika, Ogres nov., Taurupes pag.;Potenciāli piesārņota vieta;25.348333;56.8955;31;Vecas atkritumu izgāztuves
74928/3925;Degvielas bāze ,Taurupes pag.;Ogres novads, Taurupes pagasts;Latvijas Republika, Ogres nov., Taurupes pag.;Potenciāli piesārņota vieta;25.346111;56.888056;21;DUS (GUS)
74928/3926;"Minerālmēslu noliktava ""Kairi"", Taurupes pag.";Ogres novads, Taurupes pagasts;Latvijas Republika, Ogres nov., Taurupes pag.;Potenciāli piesārņota vieta;25.347222;56.944444;43;Minerālmēslu un pesticīdu glabātavas
74928/3927;Mehāniskās darbnīcas un DUS,Taurupe;Ogres novads, Taurupes pagasts;Latvijas Republika, Ogres nov., Taurupes pag.;Potenciāli piesārņota vieta;25.329444;56.886667;92;Tirdzniecības objekti
74948/3640;"SIA ""Šleins"" DUS, Ikšķiles lauku ter.";Ikšķiles novads, Tīnūžu pagasts;Latvijas Republika, Ikšķiles nov., Tīnūžu pag.;Piesārņota vieta;24.50575;56.842944;21;DUS (GUS)
74948/3922;"SIA ""OVI"" DUS, Ikšķiles l.ter.";Ikšķiles novads, Ikšķiles pilsēta;Latvijas Republika, Ikšķiles nov., Ikšķile;Piesārņota vieta;24.599444;56.824722;21;DUS (GUS)
74948/3951;Mehāniskās  darbnīcas Ikšķiles l.tr.;Ikšķiles novads, Ikšķiles pilsēta;Latvijas Republika, Ikšķiles nov., Ikšķile;Potenciāli piesārņota vieta;24.506111;56.843889;92;Tirdzniecības objekti
74948/3952;Bijušās Ikšķiles PMK garāžas un DUS;Ikšķiles novads, Ikšķiles pilsēta;Latvijas Republika, Ikšķiles nov., Ikšķile;Potenciāli piesārņota vieta;24.483611;56.831111;21;DUS (GUS)
74948/3953;Mehāniskās darbnīcas un DUS Tīnūžos;Ikšķiles novads, Ikšķiles pilsēta;Latvijas Republika, Ikšķiles nov., Ikšķile;Potenciāli piesārņota vieta;24.569167;56.866667;21;DUS (GUS)
74948/3954;Ogres virsmežniecības ķimikāliju noliktava,Ikšķile;Ikšķiles novads, Ikšķiles pilsēta;Latvijas Republika, Ikšķiles nov., Ikšķile;Potenciāli piesārņota vieta;24.643056;56.835;65;Noliktavas
74948/3955;"Lidlauks,bij. kolhoza ""Juglas zieds"", Ikšķile";Ikšķiles novads, Ikšķiles pilsēta;Latvijas Republika, Ikšķiles nov., Ikšķile;Potenciāli piesārņota vieta;24.538889;56.850833;41;Fermas
74948/3956;"Bijusī ""Juglas zieds""dādzniecība";Ikšķiles novads, Ikšķiles pilsēta;Latvijas Republika, Ikšķiles nov., Ikšķile;Potenciāli piesārņota vieta;24.505556;56.840833;43;Minerālmēslu un pesticīdu glabātavas
74948/3957;"Cūku ferma ""Mežvidi"",Ilšķiles l.ter";Ikšķiles novads, Ikšķiles pilsēta;Latvijas Republika, Ikšķiles nov., Ikšķile;Potenciāli piesārņota vieta;24.550556;56.852778;41;Fermas
74948/3959;Minerālmeslu un pesticīdu noliktava, Ikšķile;Ikšķiles novads, Ikšķiles pilsēta;Latvijas Republika, Ikšķiles nov., Ikšķile;Potenciāli piesārņota vieta;24.503611;56.843056;65;Noliktavas
76015/813;Preiļu pilsētas sadzīves atkritumu izgāztuve;Preiļu novads, Preiļu pilsēta;Latvijas Republika, Preiļu nov., Preiļi;Piesārņota vieta;26.705278;56.295278;31;Vecas atkritumu izgāztuves
76015/814;"SIA ""Preiļu saimnieks"", mazuta rezervuāri";Preiļu novads, Preiļu pilsēta;Latvijas Republika, Preiļu nov., Preiļi;Potenciāli piesārņota vieta;26.713889;56.301111;22;Naftas bāzes
76015/815;"SIA ""Preiļu saimnieks"", mazuta rezervuāri";Preiļu novads, Preiļu pilsēta;Latvijas Republika, Preiļu nov., Preiļi;Potenciāli piesārņota vieta;26.729722;56.295278;22;Naftas bāzes
76015/816;"A/S ""Preiļu siers"", mazuta rezervuāri";Preiļu novads, Preiļu pilsēta;Latvijas Republika, Preiļu nov., Preiļi;Potenciāli piesārņota vieta;26.721111;56.277778;22;Naftas bāzes
76015/817;AVIN-SIA DUS;Preiļu novads, Preiļu pilsēta;Latvijas Republika, Preiļu nov., Preiļi;Potenciāli piesārņota vieta;26.53;55.869722;21;DUS (GUS)
76115/1147;"SIA ""Lettglas""";Līvānu novads, Līvānu pilsēta;Latvijas Republika, Līvānu nov., Līvāni;Potenciāli piesārņota vieta;26.174167;56.360278;16;Minerālrūpniecības objekti
76115/1148;"SIA ""Līvānu bioķ. rūpnīca""";Līvānu novads, Līvānu pilsēta;Latvijas Republika, Līvānu nov., Līvāni;Potenciāli piesārņota vieta;26.504167;56.200833;11;Pārtikas rūpniecības objekti
76115/1149;RNS-D;Līvānu novads, Līvānu pilsēta;Latvijas Republika, Līvānu nov., Līvāni;Potenciāli piesārņota vieta;26.183333;56.35;22;Naftas bāzes
76115/4187;SIA “Līvānu ķieģelis”;Līvānu novads, Līvānu pilsēta;Latvijas Republika, Līvānu nov., Līvāni;Potenciāli piesārņota vieta;26.199722;56.349722;16;Minerālrūpniecības objekti
76317/1146;Vilmenieši,lidlauks;Līvānu novads;Latvijas Republika, Līvānu nov.;Potenciāli piesārņota vieta;26.337405;56.351014;65;Noliktavas
76317/1151;Notekūdeņu attīrīšanas iekārtas;Līvānu novads;Latvijas Republika, Līvānu nov.;Potenciāli piesārņota vieta;26.157501;56.37562;33;Notekūdeņu attīrīšanas iekārtas
76317/1154;Jaunsilovas NAI;Līvānu novads;Latvijas Republika, Līvānu nov.;Potenciāli piesārņota vieta;26.156762;56.394645;33;Notekūdeņu attīrīšanas iekārtas
76317/1155;Gaiņi, ķīm. noliktava;Līvānu novads, Turku pagasts;Latvijas Republika, Līvānu nov., Turku pag.;Potenciāli piesārņota vieta;26.228919;56.436662;43;Minerālmēslu un pesticīdu glabātavas
76317/1156;Gaiņi,minerālmeslu noliktava;Līvānu novads, Turku pagasts;Latvijas Republika, Līvānu nov., Turku pag.;Potenciāli piesārņota vieta;26.229571;56.43727;43;Minerālmēslu un pesticīdu glabātavas
76317/1157;Jaundzemi, min.mēslu noliktava;Līvānu novads;Latvijas Republika, Līvānu nov.;Potenciāli piesārņota vieta;26.217767;56.36174;43;Minerālmēslu un pesticīdu glabātavas
76317/1158;Gercēni, atkrīt.noliktava;Līvānu novads;Latvijas Republika, Līvānu nov.;Potenciāli piesārņota vieta;26.212455;56.380727;31;Vecas atkritumu izgāztuves
76317/1159;"""Elektra"",ādas apstr.cehs";Līvānu novads;Latvijas Republika, Līvānu nov.;Potenciāli piesārņota vieta;26.214949;56.360955;14;Vieglās rūpniecības objekti
76317/1160;Rožupes noliktava;Līvānu novads;Latvijas Republika, Līvānu nov.;Potenciāli piesārņota vieta;26.361462;56.330532;65;Noliktavas
76317/1161;Rožupes NAI;Līvānu novads, Rožupes pagasts;Latvijas Republika, Līvānu nov., Rožupes pag.;Potenciāli piesārņota vieta;26.352438;56.33694;33;Notekūdeņu attīrīšanas iekārtas
76428/4734;Aglonas bazilikas draudze;Aglonas novads, Aglonas pagasts;Latvijas Republika, Aglonas nov., Aglonas pag.;Potenciāli piesārņota vieta;27.016736;56.126667;19;Katlu mājas, koģenerācijas stacijas
76428/4753;Jaunaglonas arodvidusskola, katlu māja;Aglonas novads, Aglonas pagasts;Latvijas Republika, Aglonas nov., Aglonas pag.;Potenciāli piesārņota vieta;26.985;56.171944;19;Katlu mājas, koģenerācijas stacijas
76568/4756;Pelēču pagasta padome, sadedzināšanas un notekūdeņu attīrīšanas iekārtas;Preiļu novads, Pelēču pagasts;Latvijas Republika, Preiļu nov., Pelēču pag.;Potenciāli piesārņota vieta;26.7175;56.143056;19;Katlu mājas, koģenerācijas stacijas
76708/4476;SIA “ANGRO” koksnes lokšņu un taras dēlīšu ražošanas cehs;Riebiņu novads, Rušonas pagasts;Latvijas Republika, Riebiņu nov., Rušonas pag.;Potenciāli piesārņota vieta;26.9075;56.255;18;Kokapstrādes rūpn.
76708/4627;“KĻAVAS” A. Stubura zemnieku saimniecība;Riebiņu novads, Rušonas pagasts;Latvijas Republika, Riebiņu nov., Rušonas pag.;Potenciāli piesārņota vieta;26.868611;56.285278;12;Ķīmiskās un naftas rūpniecības objekti
76868/1150;"RNS-D ""Jaunā muiža""";Līvānu novads, Turku pagasts;Latvijas Republika, Līvānu nov., Turku pag.;Potenciāli piesārņota vieta;26.163889;56.375556;22;Naftas bāzes
76868/1153;Jaunsilavas;Līvānu novads, Turku pagasts;Latvijas Republika, Līvānu nov., Turku pag.;Potenciāli piesārņota vieta;26.156944;56.394444;21;DUS (GUS)
78175/3584;Bijusī Viļānu pesticīdu noliktava;Viļānu novads, Viļānu pilsēta;Latvijas Republika, Viļānu nov., Viļāni;Piesārņota vieta;26.930833;56.563611;43;Minerālmēslu un pesticīdu glabātavas
78175/3586;"SIA ""Latgales ceļi un tilti""";Viļānu novads, Viļānu pilsēta;Latvijas Republika, Viļānu nov., Viļāni;Potenciāli piesārņota vieta;26.940556;56.549444;93;Būvneicības objekti
78175/3589;"SIA ""Viļānu meliorators"" (ter.DUS)";Viļānu novads, Viļānu pilsēta;Latvijas Republika, Viļānu nov., Viļāni;Potenciāli piesārņota vieta;26.925833;56.540278;21;DUS (GUS)
78175/3591;Katlu māja;Viļānu novads, Viļānu pilsēta;Latvijas Republika, Viļānu nov., Viļāni;Potenciāli piesārņota vieta;26.934167;56.544444;19;Katlu mājas, koģenerācijas stacijas
78175/3592;Katlu māja;Viļānu novads, Viļānu pilsēta;Latvijas Republika, Viļānu nov., Viļāni;Potenciāli piesārņota vieta;26.925833;56.552222;19;Katlu mājas, koģenerācijas stacijas
78175/3593;Bijusī katlu māja;Viļānu novads, Viļānu pilsēta;Latvijas Republika, Viļānu nov., Viļāni;Potenciāli piesārņota vieta;26.929444;56.545;19;Katlu mājas, koģenerācijas stacijas
78175/3885;"Bijusī ""Rēzeknes agroķīmijas"" pesticīdu noliktava";Viļānu novads, Viļānu pilsēta;Latvijas Republika, Viļānu nov., Viļāni;Potenciāli piesārņota vieta;26.930833;56.563611;43;Minerālmēslu un pesticīdu glabātavas
78428/3500;"DUS ""Avin""";Rēzeknes novads, Audriņu pagasts;Latvijas Republika, Rēzeknes nov., Audriņu pag.;Potenciāli piesārņota vieta;27.255556;56.592222;21;DUS (GUS)
78428/3501;Dzīvnieku kapsēta;Rēzeknes novads, Audriņu pagasts;Latvijas Republika, Rēzeknes nov., Audriņu pag.;Potenciāli piesārņota vieta;27.264444;56.57;45;Lopu kapsētas
78428/3502;"Atkritumu izgāztuve ""Silinieki""";Rēzeknes novads, Audriņu pagasts;Latvijas Republika, Rēzeknes nov., Audriņu pag.;Potenciāli piesārņota vieta;27.261111;56.568889;31;Vecas atkritumu izgāztuves
78448/3503;Naftas bāze;Rēzeknes novads, Bērzgales pagasts;Latvijas Republika, Rēzeknes nov., Bērzgales pag.;Potenciāli piesārņota vieta;27.5125;56.633333;22;Naftas bāzes
78448/3504;Bijusī minerālmēslu glabātuve;Rēzeknes novads, Bērzgales pagasts;Latvijas Republika, Rēzeknes nov., Bērzgales pag.;Potenciāli piesārņota vieta;27.445833;56.613889;43;Minerālmēslu un pesticīdu glabātavas
78448/3505;Bijusī pesticīdu un amonjaka glabātuve;Rēzeknes novads, Bērzgales pagasts;Latvijas Republika, Rēzeknes nov., Bērzgales pag.;Potenciāli piesārņota vieta;27.443056;56.611389;43;Minerālmēslu un pesticīdu glabātavas
78468/3506;Darbnīcas;Rēzeknes novads, Čornajas pagasts;Latvijas Republika, Rēzeknes nov., Čornajas pag.;Potenciāli piesārņota vieta;27.416667;56.381111;92;Tirdzniecības objekti
78468/3507;Pesticīdu un minerālmēslu noliktava;Rēzeknes novads, Čornajas pagasts;Latvijas Republika, Rēzeknes nov., Čornajas pag.;Potenciāli piesārņota vieta;27.475;56.419444;43;Minerālmēslu un pesticīdu glabātavas
78468/3510;Pesticīdu un minerālmēslu noliktava;Rēzeknes novads, Čornajas pagasts;Latvijas Republika, Rēzeknes nov., Čornajas pag.;Potenciāli piesārņota vieta;27.413611;56.393333;43;Minerālmēslu un pesticīdu glabātavas
78468/3511;Šķidro minerālmēslu uzglabāšanas muca;Rēzeknes novads, Čornajas pagasts;Latvijas Republika, Rēzeknes nov., Čornajas pag.;Potenciāli piesārņota vieta;27.374444;56.378333;43;Minerālmēslu un pesticīdu glabātavas
78468/3512;Lopu kapsēta;Rēzeknes novads, Čornajas pagasts;Latvijas Republika, Rēzeknes nov., Čornajas pag.;Potenciāli piesārņota vieta;27.439722;56.423611;45;Lopu kapsētas
78488/3513;Atkritumu izgāztuve Peismola;Viļānu novads, Dekšāres pagasts;Latvijas Republika, Viļānu nov., Dekšāres pag.;Potenciāli piesārņota vieta;26.808889;56.598056;31;Vecas atkritumu izgāztuves
78488/3514;Ķimikāliju noliktava;Viļānu novads, Dekšāres pagasts;Latvijas Republika, Viļānu nov., Dekšāres pag.;Potenciāli piesārņota vieta;26.800556;56.585556;43;Minerālmēslu un pesticīdu glabātavas
78517/3594;Nesankcionēta izgāztuve;Viļānu novads, Viļānu pilsēta;Latvijas Republika, Viļānu nov., Viļāni;Potenciāli piesārņota vieta;26.923611;56.555556;31;Vecas atkritumu izgāztuves
78528/3515;"Atkritumu izgāztuve ""Leperi""";Rēzeknes novads, Feimaņu pagasts;Latvijas Republika, Rēzeknes nov., Feimaņu pag.;Potenciāli piesārņota vieta;27.008056;56.261389;31;Vecas atkritumu izgāztuves
78528/3516;"DUS ""Malta""";Rēzeknes novads, Feimaņu pagasts;Latvijas Republika, Rēzeknes nov., Feimaņu pag.;Potenciāli piesārņota vieta;27.008056;56.271389;21;DUS (GUS)
78528/3517;Dzīvnieku kapsēta;Rēzeknes novads, Feimaņu pagasts;Latvijas Republika, Rēzeknes nov., Feimaņu pag.;Potenciāli piesārņota vieta;26.984167;56.302222;45;Lopu kapsētas
78568/3518;"SIA ""Sprūževa"" DUS";Rēzeknes novads, Griškānu pagasts;Latvijas Republika, Rēzeknes nov., Griškānu pag.;Potenciāli piesārņota vieta;27.372778;56.474167;21;DUS (GUS)
78568/3519;Pesticīdu un minerālmēslu noliktava;Rēzeknes novads, Griškānu pagasts;Latvijas Republika, Rēzeknes nov., Griškānu pag.;Potenciāli piesārņota vieta;27.430556;56.507778;43;Minerālmēslu un pesticīdu glabātavas
78568/3520;Šķidro un sauso minerālmēslu glabāšanas laukums;Rēzeknes novads, Griškānu pagasts;Latvijas Republika, Rēzeknes nov., Griškānu pag.;Potenciāli piesārņota vieta;27.372778;56.474167;43;Minerālmēslu un pesticīdu glabātavas
78568/3521;"Atkritumu izgāztuve ""Tuči""";Rēzeknes novads, Griškānu pagasts;Latvijas Republika, Rēzeknes nov., Griškānu pag.;Potenciāli piesārņota vieta;27.341111;56.452778;31;Vecas atkritumu izgāztuves
78608/3522;Ferma Leimaņu ciemā;Rēzeknes novads, Kantinieku pagasts;Latvijas Republika, Rēzeknes nov., Kantinieku pag.;Potenciāli piesārņota vieta;27.448056;56.716389;41;Fermas
78608/3523;Bijušās darbnīcas;Rēzeknes novads, Kantinieku pagasts;Latvijas Republika, Rēzeknes nov., Kantinieku pag.;Potenciāli piesārņota vieta;27.136111;56.564722;92;Tirdzniecības objekti
78628/3524;Bijusī DUS;Rēzeknes novads, Kaunatas pagasts;Latvijas Republika, Rēzeknes nov., Kaunatas pag.;Potenciāli piesārņota vieta;27.5275;56.330278;21;DUS (GUS)
